Wavelength,x,y,z
472,0.10594,0.13438,0.75968
472,0.10557,0.13535,0.75908
472,0.10521,0.13633,0.75846
472,0.10484,0.13731,0.75785
472,0.10447,0.13831,0.75722
472,0.10410,0.13931,0.75659
472,0.10372,0.14033,0.75595
473,0.10335,0.14135,0.75530
473,0.10297,0.14238,0.75465
473,0.10259,0.14342,0.75399
473,0.10221,0.14447,0.75333
473,0.10182,0.14553,0.75265
473,0.10143,0.14659,0.75197
473,0.10104,0.14767,0.75129
473,0.10065,0.14876,0.75059
473,0.10026,0.14985,0.74989
474,0.09986,0.15096,0.74918
474,0.09946,0.15207,0.74847
474,0.09906,0.15320,0.74774
474,0.09866,0.15433,0.74701
474,0.09825,0.15548,0.74627
474,0.09784,0.15663,0.74553
474,0.09743,0.15779,0.74477
474,0.09702,0.15897,0.74401
474,0.09660,0.16015,0.74325
474,0.09619,0.16135,0.74247
474,0.09577,0.16255,0.74168
475,0.09534,0.16376,0.74089
475,0.09492,0.16499,0.74009
475,0.09449,0.16622,0.73929
475,0.09406,0.16747,0.73847
475,0.09363,0.16873,0.73765
475,0.09319,0.16999,0.73681
475,0.09275,0.17127,0.73597
475,0.09231,0.17256,0.73513
475,0.09187,0.17386,0.73427
476,0.09143,0.17517,0.73340
476,0.09098,0.17649,0.73253
476,0.09053,0.17782,0.73165
476,0.09008,0.17916,0.73076
476,0.08962,0.18052,0.72986
476,0.08916,0.18188,0.72896
476,0.08870,0.18325,0.72804
476,0.08824,0.18464,0.72712
476,0.08778,0.18603,0.72619
476,0.08731,0.18744,0.72525
476,0.08684,0.18885,0.72430
477,0.08637,0.19028,0.72335
477,0.08590,0.19172,0.72238
477,0.08542,0.19317,0.72141
477,0.08495,0.19463,0.72043
477,0.08447,0.19609,0.71944
477,0.08399,0.19757,0.71844
477,0.08350,0.19906,0.71743
477,0.08302,0.20056,0.71642
477,0.08253,0.20207,0.71540
478,0.08204,0.20359,0.71436
478,0.08155,0.20512,0.71332
478,0.08106,0.20667,0.71228
478,0.08056,0.20822,0.71122
478,0.08007,0.20978,0.71016
478,0.07957,0.21135,0.70908
478,0.07907,0.21293,0.70800
478,0.07857,0.21452,0.70691
478,0.07806,0.21612,0.70581
478,0.07756,0.21773,0.70471
478,0.07705,0.21935,0.70359
479,0.07654,0.22098,0.70247
479,0.07603,0.22262,0.70134
479,0.07552,0.22427,0.70020
479,0.07501,0.22593,0.69906
479,0.07450,0.22760,0.69790
479,0.07398,0.22928,0.69674
479,0.07346,0.23097,0.69557
479,0.07295,0.23266,0.69439
479,0.07243,0.23437,0.69321
480,0.07191,0.23608,0.69201
480,0.07139,0.23780,0.69081
480,0.07087,0.23953,0.68960
480,0.07034,0.24127,0.68838
480,0.06982,0.24302,0.68716
480,0.06929,0.24478,0.68593
480,0.06877,0.24654,0.68469
480,0.06824,0.24832,0.68344
480,0.06771,0.25010,0.68219
480,0.06718,0.25189,0.68093
480,0.06666,0.25369,0.67966
481,0.06613,0.25549,0.67838
481,0.06559,0.25731,0.67710
481,0.06506,0.25913,0.67580
481,0.06453,0.26097,0.67450
481,0.06400,0.26281,0.67319
481,0.06346,0.26466,0.67188
481,0.06293,0.26652,0.67055
481,0.06239,0.26839,0.66922
481,0.06186,0.27026,0.66788
482,0.06132,0.27215,0.66653
482,0.06079,0.27404,0.66517
482,0.06025,0.27594,0.66381
482,0.05971,0.27785,0.66243
482,0.05917,0.27978,0.66105
482,0.05863,0.28170,0.65966
482,0.05809,0.28364,0.65826
482,0.05755,0.28559,0.65685
482,0.05701,0.28755,0.65544
482,0.05647,0.28951,0.65401
482,0.05593,0.29149,0.65258
483,0.05539,0.29347,0.65114
483,0.05485,0.29546,0.64969
483,0.05431,0.29746,0.64823
483,0.05377,0.29948,0.64676
483,0.05323,0.30150,0.64528
483,0.05268,0.30353,0.64379
483,0.05214,0.30556,0.64229
483,0.05160,0.30761,0.64079
483,0.05106,0.30967,0.63927
484,0.05052,0.31174,0.63775
484,0.04998,0.31381,0.63621
484,0.04943,0.31590,0.63467
484,0.04889,0.31799,0.63312
484,0.04835,0.32010,0.63155
484,0.04781,0.32221,0.62998
484,0.04727,0.32433,0.62840
484,0.04673,0.32646,0.62681
484,0.04619,0.32861,0.62520
484,0.04565,0.33076,0.62359
484,0.04511,0.33292,0.62197
485,0.04457,0.33509,0.62034
485,0.04404,0.33727,0.61870
485,0.04350,0.33945,0.61705
485,0.04296,0.34165,0.61538
485,0.04243,0.34386,0.61371
485,0.04190,0.34608,0.61203
485,0.04136,0.34830,0.61033
485,0.04083,0.35054,0.60863
485,0.04030,0.35278,0.60692
486,0.03977,0.35504,0.60519
486,0.03924,0.35730,0.60346
486,0.03871,0.35957,0.60172
486,0.03819,0.36185,0.59996
486,0.03766,0.36414,0.59820
486,0.03714,0.36644,0.59642
486,0.03662,0.36874,0.59464
486,0.03610,0.37105,0.59285
486,0.03558,0.37337,0.59105
486,0.03506,0.37570,0.58923
486,0.03455,0.37804,0.58741
487,0.03404,0.38038,0.58558
487,0.03353,0.38273,0.58374
487,0.03302,0.38509,0.58189
487,0.03251,0.38745,0.58003
487,0.03201,0.38982,0.57817
487,0.03151,0.39220,0.57629
487,0.03101,0.39459,0.57441
487,0.03051,0.39698,0.57251
487,0.03002,0.39937,0.57061
488,0.02952,0.40178,0.56870
488,0.02904,0.40418,0.56678
488,0.02855,0.40660,0.56485
488,0.02807,0.40902,0.56292
488,0.02758,0.41144,0.56097
488,0.02711,0.41387,0.55902
488,0.02663,0.41631,0.55706
488,0.02616,0.41875,0.55509
488,0.02569,0.42119,0.55312
488,0.02523,0.42364,0.55114
488,0.02476,0.42609,0.54915
489,0.02430,0.42855,0.54715
489,0.02385,0.43101,0.54515
489,0.02340,0.43347,0.54314
489,0.02295,0.43594,0.54112
489,0.02250,0.43840,0.53909
489,0.02206,0.44088,0.53706
489,0.02162,0.44335,0.53502
489,0.02119,0.44583,0.53298
489,0.02076,0.44831,0.53093
490,0.02033,0.45079,0.52887
490,0.01991,0.45328,0.52681
490,0.01949,0.45577,0.52475
490,0.01907,0.45825,0.52267
490,0.01866,0.46074,0.52059
490,0.01826,0.46323,0.51851
490,0.01785,0.46572,0.51642
490,0.01746,0.46822,0.51433
490,0.01706,0.47071,0.51223
490,0.01667,0.47320,0.51012
490,0.01629,0.47570,0.50802
491,0.01591,0.47819,0.50590
491,0.01553,0.48068,0.50379
491,0.01516,0.48318,0.50166
491,0.01479,0.48567,0.49954
491,0.01443,0.48816,0.49741
491,0.01408,0.49065,0.49527
491,0.01372,0.49314,0.49313
491,0.01338,0.49563,0.49099
491,0.01304,0.49812,0.48884
492,0.01270,0.50061,0.48669
492,0.01237,0.50309,0.48454
492,0.01204,0.50558,0.48238
492,0.01172,0.50806,0.48022
492,0.01141,0.51054,0.47806
492,0.01110,0.51301,0.47589
492,0.01080,0.51549,0.47372
492,0.01050,0.51796,0.47154
492,0.01021,0.52043,0.46937
492,0.00992,0.52289,0.46719
492,0.00964,0.52535,0.46501
493,0.00937,0.52781,0.46282
493,0.00910,0.53026,0.46064
493,0.00884,0.53271,0.45845
493,0.00859,0.53516,0.45625
493,0.00834,0.53760,0.45406
493,0.00810,0.54004,0.45187
493,0.00786,0.54247,0.44967
493,0.00763,0.54490,0.44747
493,0.00741,0.54732,0.44527
494,0.00720,0.54973,0.44307
494,0.00699,0.55215,0.44086
494,0.00679,0.55455,0.43866
494,0.00660,0.55695,0.43645
494,0.00641,0.55934,0.43425
494,0.00623,0.56173,0.43204
494,0.00606,0.56411,0.42983
494,0.00590,0.56648,0.42762
494,0.00574,0.56885,0.42541
494,0.00559,0.57121,0.42320
494,0.00545,0.57356,0.42099
495,0.00532,0.57591,0.41878
495,0.00519,0.57824,0.41657
495,0.00507,0.58057,0.41435
495,0.00496,0.58289,0.41214
495,0.00486,0.58520,0.40993
495,0.00477,0.58751,0.40772
495,0.00468,0.58980,0.40551
495,0.00461,0.59209,0.40330
495,0.00454,0.59437,0.40110
496,0.00447,0.59664,0.39889
496,0.00442,0.59890,0.39668
496,0.00437,0.60115,0.39447
496,0.00434,0.60340,0.39227
496,0.00430,0.60564,0.39006
496,0.00428,0.60787,0.38785
496,0.00426,0.61009,0.38565
496,0.00425,0.61230,0.38345
496,0.00425,0.61451,0.38124
496,0.00426,0.61670,0.37904
496,0.00427,0.61889,0.37684
497,0.00429,0.62108,0.37464
497,0.00431,0.62325,0.37244
497,0.00434,0.62542,0.37024
497,0.00438,0.62758,0.36804
497,0.00443,0.62973,0.36584
497,0.00448,0.63188,0.36365
497,0.00453,0.63402,0.36145
497,0.00460,0.63615,0.35926
497,0.00466,0.63827,0.35706
498,0.00474,0.64039,0.35487
498,0.00482,0.64250,0.35268
498,0.00491,0.64460,0.35049
498,0.00500,0.64670,0.34830
498,0.00509,0.64879,0.34612
498,0.00520,0.65087,0.34393
498,0.00530,0.65295,0.34174
498,0.00542,0.65502,0.33956
498,0.00553,0.65709,0.33738
498,0.00566,0.65915,0.33520
498,0.00578,0.66120,0.33302
499,0.00591,0.66325,0.33084
499,0.00605,0.66529,0.32866
499,0.00619,0.66732,0.32649
499,0.00634,0.66935,0.32431
499,0.00648,0.67137,0.32214
499,0.00664,0.67339,0.31997
499,0.00679,0.67540,0.31780
499,0.00695,0.67741,0.31564
499,0.00712,0.67941,0.31347
500,0.00729,0.68140,0.31131
500,0.00746,0.68340,0.30915
500,0.00763,0.68538,0.30699
500,0.00781,0.68736,0.30483
500,0.00799,0.68933,0.30268
500,0.00817,0.69130,0.30052
500,0.00836,0.69327,0.29837
500,0.00855,0.69523,0.29622
500,0.00874,0.69718,0.29408
500,0.00894,0.69913,0.29193
500,0.00913,0.70108,0.28979
501,0.00934,0.70301,0.28765
501,0.00954,0.70495,0.28551
501,0.00975,0.70687,0.28338
501,0.00996,0.70879,0.28125
501,0.01017,0.71070,0.27912
501,0.01039,0.71261,0.27700
501,0.01061,0.71451,0.27488
501,0.01084,0.71640,0.27276
501,0.01106,0.71828,0.27065
502,0.01130,0.72016,0.26854
502,0.01153,0.72203,0.26644
502,0.01177,0.72389,0.26434
502,0.01201,0.72575,0.26224
502,0.01226,0.72759,0.26015
502,0.01251,0.72943,0.25806
502,0.01277,0.73126,0.25597
502,0.01303,0.73308,0.25390
502,0.01329,0.73489,0.25182
502,0.01356,0.73669,0.24975
502,0.01383,0.73848,0.24769
503,0.01410,0.74027,0.24563
503,0.01438,0.74204,0.24357
503,0.01467,0.74381,0.24153
503,0.01496,0.74556,0.23948
503,0.01525,0.74730,0.23744
503,0.01555,0.74904,0.23541
503,0.01585,0.75076,0.23339
503,0.01616,0.75247,0.23137
503,0.01648,0.75417,0.22935
504,0.01679,0.75586,0.22734
504,0.01712,0.75754,0.22534
504,0.01744,0.75921,0.22335
504,0.01778,0.76087,0.22136
504,0.01811,0.76251,0.21938
504,0.01846,0.76414,0.21740
504,0.01880,0.76576,0.21543
504,0.01916,0.76737,0.21347
504,0.01952,0.76897,0.21152
504,0.01988,0.77055,0.20957
504,0.02025,0.77212,0.20763
505,0.02062,0.77368,0.20570
505,0.02100,0.77522,0.20377
505,0.02139,0.77676,0.20185
505,0.02178,0.77827,0.19994
505,0.02218,0.77978,0.19804
505,0.02258,0.78127,0.19615
505,0.02299,0.78275,0.19426
505,0.02341,0.78421,0.19238
505,0.02383,0.78566,0.19051
506,0.02426,0.78709,0.18866
506,0.02469,0.78851,0.18681
506,0.02513,0.78991,0.18497
506,0.02557,0.79129,0.18313
506,0.02603,0.79266,0.18131
506,0.02648,0.79401,0.17951
506,0.02695,0.79534,0.17771
506,0.02742,0.79666,0.17592
506,0.02790,0.79796,0.17414
506,0.02838,0.79924,0.17238
506,0.02887,0.80050,0.17062
507,0.02937,0.80175,0.16888
507,0.02987,0.80297,0.16715
507,0.03038,0.80418,0.16544
507,0.03090,0.80536,0.16373
507,0.03143,0.80653,0.16204
507,0.03196,0.80768,0.16036
507,0.03249,0.80881,0.15870
507,0.03304,0.80992,0.15705
507,0.03359,0.81100,0.15541
508,0.03415,0.81207,0.15378
508,0.03471,0.81312,0.15217
508,0.03528,0.81414,0.15057
508,0.03586,0.81515,0.14899
508,0.03645,0.81613,0.14742
508,0.03704,0.81710,0.14587
508,0.03764,0.81804,0.14433
508,0.03824,0.81896,0.14280
508,0.03885,0.81986,0.14129
508,0.03947,0.82074,0.13979
508,0.04010,0.82159,0.13831
509,0.04073,0.82243,0.13684
509,0.04137,0.82324,0.13539
509,0.04202,0.82403,0.13395
509,0.04267,0.82480,0.13252
509,0.04333,0.82555,0.13111
509,0.04400,0.82628,0.12972
509,0.04467,0.82699,0.12834
509,0.04535,0.82767,0.12698
509,0.04604,0.82833,0.12563
510,0.04673,0.82897,0.12430
510,0.04743,0.82959,0.12298
510,0.04814,0.83019,0.12167
510,0.04885,0.83076,0.12039
510,0.04957,0.83132,0.11911
510,0.05030,0.83185,0.11785
510,0.05103,0.83236,0.11661
510,0.05177,0.83285,0.11538
510,0.05252,0.83331,0.11417
510,0.05327,0.83376,0.11297
510,0.05402,0.83419,0.11178
511,0.05479,0.83460,0.11061
511,0.05555,0.83499,0.10945
511,0.05633,0.83537,0.10831
511,0.05710,0.83572,0.10718
511,0.05788,0.83606,0.10606
511,0.05867,0.83638,0.10495
511,0.05946,0.83669,0.10386
511,0.06025,0.83697,0.10278
511,0.06104,0.83725,0.10171
512,0.06184,0.83751,0.10065
512,0.06265,0.83775,0.09961
512,0.06345,0.83798,0.09857
512,0.06426,0.83819,0.09755
512,0.06507,0.83840,0.09654
512,0.06588,0.83858,0.09554
512,0.06669,0.83876,0.09455
512,0.06751,0.83892,0.09357
512,0.06833,0.83908,0.09260
512,0.06915,0.83922,0.09164
512,0.06997,0.83935,0.09069
513,0.07079,0.83946,0.08975
513,0.07161,0.83957,0.08882
513,0.07243,0.83967,0.08790
513,0.07325,0.83976,0.08699
513,0.07408,0.83984,0.08609
513,0.07490,0.83991,0.08519
513,0.07572,0.83997,0.08431
513,0.07654,0.84002,0.08343
513,0.07737,0.84007,0.08257
514,0.07819,0.84010,0.08171
514,0.07901,0.84013,0.08086
514,0.07983,0.84015,0.08002
514,0.08064,0.84017,0.07918
514,0.08146,0.84018,0.07836
514,0.08228,0.84018,0.07754
514,0.08309,0.84018,0.07673
514,0.08390,0.84017,0.07593
514,0.08471,0.84016,0.07513
514,0.08552,0.84014,0.07435
514,0.08632,0.84011,0.07357
515,0.08712,0.84009,0.07279
515,0.08792,0.84005,0.07202
515,0.08872,0.84002,0.07127
515,0.08951,0.83998,0.07051
515,0.09030,0.83993,0.06977
515,0.09109,0.83989,0.06903
515,0.09187,0.83984,0.06829
515,0.09265,0.83978,0.06757
515,0.09343,0.83972,0.06685
516,0.09420,0.83966,0.06613
516,0.09498,0.83960,0.06542
516,0.09575,0.83953,0.06472
516,0.09651,0.83946,0.06403
516,0.09728,0.83938,0.06334
516,0.09804,0.83930,0.06266
516,0.09880,0.83921,0.06199
516,0.09956,0.83912,0.06132
516,0.10032,0.83903,0.06065
516,0.10107,0.83893,0.06000
516,0.10183,0.83882,0.05935
517,0.10258,0.83871,0.05871
517,0.10333,0.83860,0.05807
517,0.10408,0.83848,0.05744
517,0.10483,0.83836,0.05682
517,0.10558,0.83823,0.05620
517,0.10633,0.83809,0.05559
517,0.10707,0.83795,0.05498
517,0.10782,0.83780,0.05438
517,0.10857,0.83765,0.05379
518,0.10931,0.83749,0.05320
518,0.11006,0.83732,0.05262
518,0.11080,0.83715,0.05204
518,0.11155,0.83698,0.05147
518,0.11230,0.83679,0.05091
518,0.11304,0.83660,0.05035
518,0.11379,0.83641,0.04980
518,0.11454,0.83620,0.04926
518,0.11529,0.83599,0.04872
518,0.11604,0.83578,0.04818
518,0.11679,0.83556,0.04766
519,0.11754,0.83533,0.04713
519,0.11829,0.83509,0.04662
519,0.11905,0.83485,0.04611
519,0.11981,0.83459,0.04560
519,0.12056,0.83434,0.04510
519,0.12132,0.83407,0.04461
519,0.12208,0.83380,0.04412
519,0.12285,0.83352,0.04363
519,0.12361,0.83323,0.04316
520,0.12438,0.83294,0.04268
520,0.12515,0.83263,0.04222
520,0.12592,0.83232,0.04176
520,0.12670,0.83200,0.04130
520,0.12747,0.83168,0.04085
520,0.12825,0.83134,0.04040
520,0.12904,0.83100,0.03996
520,0.12982,0.83065,0.03953
520,0.13061,0.83029,0.03909
520,0.13140,0.82993,0.03867
520,0.13219,0.82956,0.03825
521,0.13299,0.82918,0.03783
521,0.13379,0.82879,0.03742
521,0.13459,0.82840,0.03701
521,0.13539,0.82800,0.03661
521,0.13620,0.82759,0.03621
521,0.13700,0.82717,0.03582
521,0.13781,0.82675,0.03543
521,0.13862,0.82633,0.03505
521,0.13944,0.82590,0.03467
522,0.14025,0.82546,0.03429
522,0.14107,0.82501,0.03392
522,0.14188,0.82456,0.03356
522,0.14270,0.82411,0.03319
522,0.14352,0.82364,0.03283
522,0.14434,0.82318,0.03248
522,0.14517,0.82271,0.03213
522,0.14599,0.82223,0.03178
522,0.14682,0.82175,0.03144
522,0.14764,0.82126,0.03110
522,0.14847,0.82077,0.03076
523,0.14930,0.82027,0.03043
523,0.15013,0.81977,0.03010
523,0.15096,0.81927,0.02977
523,0.15179,0.81876,0.02945
523,0.15262,0.81824,0.02913
523,0.15346,0.81772,0.02882
523,0.15429,0.81720,0.02851
523,0.15512,0.81668,0.02820
523,0.15596,0.81615,0.02789
524,0.15679,0.81562,0.02759
524,0.15763,0.81508,0.02729
524,0.15846,0.81454,0.02700
524,0.15930,0.81400,0.02671
524,0.16013,0.81345,0.02642
524,0.16097,0.81290,0.02613
524,0.16180,0.81235,0.02585
524,0.16264,0.81179,0.02557
524,0.16347,0.81123,0.02529
524,0.16431,0.81067,0.02502
524,0.16514,0.81011,0.02475
525,0.16598,0.80954,0.02448
525,0.16681,0.80898,0.02421
525,0.16765,0.80840,0.02395
525,0.16848,0.80783,0.02369
525,0.16931,0.80726,0.02343
525,0.17014,0.80668,0.02318
525,0.17098,0.80610,0.02292
525,0.17181,0.80552,0.02268
525,0.17264,0.80493,0.02243
526,0.17347,0.80435,0.02218
526,0.17430,0.80376,0.02194
526,0.17512,0.80317,0.02170
526,0.17595,0.80258,0.02147
526,0.17678,0.80199,0.02123
526,0.17760,0.80140,0.02100
526,0.17843,0.80080,0.02077
526,0.17925,0.80021,0.02054
526,0.18007,0.79961,0.02032
526,0.18089,0.79901,0.02010
526,0.18171,0.79841,0.01988
527,0.18253,0.79781,0.01966
527,0.18335,0.79720,0.01944
527,0.18417,0.79660,0.01923
527,0.18498,0.79600,0.01902
527,0.18580,0.79539,0.01881
527,0.18661,0.79478,0.01861
527,0.18742,0.79417,0.01840
527,0.18823,0.79357,0.01820
527,0.18904,0.79296,0.01800
528,0.18985,0.79235,0.01781
528,0.19065,0.79174,0.01761
528,0.19146,0.79112,0.01742
528,0.19226,0.79051,0.01723
528,0.19306,0.78990,0.01704
528,0.19386,0.78929,0.01686
528,0.19466,0.78867,0.01667
528,0.19545,0.78806,0.01649
528,0.19625,0.78744,0.01631
528,0.19704,0.78683,0.01613
528,0.19783,0.78621,0.01596
529,0.19862,0.78560,0.01578
529,0.19941,0.78498,0.01561
529,0.20019,0.78437,0.01544
529,0.20097,0.78375,0.01527
529,0.20176,0.78314,0.01511
529,0.20254,0.78252,0.01494
529,0.20331,0.78191,0.01478
529,0.20409,0.78129,0.01462
529,0.20486,0.78068,0.01446
530,0.20563,0.78006,0.01430
530,0.20640,0.77945,0.01415
530,0.20717,0.77883,0.01400
530,0.20794,0.77822,0.01384
530,0.20870,0.77761,0.01370
530,0.20946,0.77699,0.01355
530,0.21022,0.77638,0.01340
530,0.21098,0.77577,0.01326
530,0.21173,0.77516,0.01311
530,0.21248,0.77454,0.01297
530,0.21323,0.77393,0.01283
531,0.21398,0.77332,0.01270
531,0.21473,0.77271,0.01256
531,0.21548,0.77210,0.01242
531,0.21622,0.77149,0.01229
531,0.21696,0.77088,0.01216
531,0.21770,0.77027,0.01203
531,0.21844,0.76966,0.01190
531,0.21918,0.76905,0.01177
531,0.21992,0.76843,0.01165
532,0.22065,0.76782,0.01152
532,0.22139,0.76721,0.01140
532,0.22212,0.76660,0.01128
532,0.22286,0.76599,0.01116
532,0.22359,0.76538,0.01104
532,0.22432,0.76476,0.01092
532,0.22505,0.76415,0.01080
532,0.22578,0.76354,0.01069
532,0.22651,0.76292,0.01057
532,0.22724,0.76231,0.01046
532,0.22796,0.76169,0.01035
533,0.22869,0.76108,0.01023
533,0.22942,0.76046,0.01012
533,0.23014,0.75984,0.01002
533,0.23087,0.75922,0.00991
533,0.23159,0.75860,0.00980
533,0.23232,0.75798,0.00970
533,0.23305,0.75736,0.00959
533,0.23377,0.75674,0.00949
533,0.23450,0.75612,0.00939
534,0.23522,0.75549,0.00929
534,0.23595,0.75487,0.00918
534,0.23667,0.75424,0.00909
534,0.23740,0.75361,0.00899
534,0.23813,0.75298,0.00889
534,0.23885,0.75235,0.00879
534,0.23958,0.75172,0.00870
534,0.24031,0.75109,0.00860
534,0.24104,0.75045,0.00851
534,0.24177,0.74982,0.00842
534,0.24250,0.74918,0.00833
535,0.24323,0.74854,0.00823
535,0.24396,0.74790,0.00814
535,0.24469,0.74726,0.00806
535,0.24542,0.74661,0.00797
535,0.24615,0.74597,0.00788
535,0.24689,0.74532,0.00779
535,0.24762,0.74467,0.00771
535,0.24836,0.74402,0.00762
535,0.24910,0.74337,0.00754
536,0.24984,0.74271,0.00745
536,0.25057,0.74206,0.00737
536,0.25131,0.74140,0.00729
536,0.25205,0.74074,0.00721
536,0.25279,0.74008,0.00713
536,0.25353,0.73942,0.00705
536,0.25428,0.73875,0.00697
536,0.25502,0.73809,0.00689
536,0.25576,0.73742,0.00681
536,0.25650,0.73676,0.00674
536,0.25725,0.73609,0.00666
537,0.25799,0.73542,0.00659
537,0.25874,0.73475,0.00651
537,0.25948,0.73408,0.00644
537,0.26022,0.73341,0.00637
537,0.26097,0.73274,0.00630
537,0.26171,0.73206,0.00623
537,0.26246,0.73139,0.00616
537,0.26320,0.73071,0.00609
537,0.26395,0.73004,0.00602
538,0.26469,0.72936,0.00595
538,0.26543,0.72868,0.00588
538,0.26618,0.72800,0.00582
538,0.26692,0.72733,0.00575
538,0.26767,0.72665,0.00569
538,0.26841,0.72597,0.00562
538,0.26915,0.72529,0.00556
538,0.26990,0.72461,0.00550
538,0.27064,0.72393,0.00543
538,0.27138,0.72325,0.00537
538,0.27212,0.72257,0.00531
539,0.27286,0.72189,0.00525
539,0.27360,0.72120,0.00519
539,0.27434,0.72052,0.00513
539,0.27508,0.71984,0.00508
539,0.27582,0.71916,0.00502
539,0.27656,0.71848,0.00496
539,0.27729,0.71780,0.00491
539,0.27803,0.71712,0.00485
539,0.27877,0.71644,0.00480
540,0.27950,0.71576,0.00474
540,0.28023,0.71508,0.00469
540,0.28096,0.71440,0.00464
540,0.28170,0.71372,0.00459
540,0.28243,0.71304,0.00453
540,0.28316,0.71236,0.00448
540,0.28388,0.71168,0.00443
540,0.28461,0.71101,0.00438
540,0.28534,0.71033,0.00433
540,0.28606,0.70965,0.00429
540,0.28678,0.70898,0.00424
541,0.28751,0.70830,0.00419
541,0.28823,0.70763,0.00415
541,0.28895,0.70695,0.00410
541,0.28967,0.70628,0.00405
541,0.29038,0.70561,0.00401
541,0.29110,0.70493,0.00396
541,0.29182,0.70426,0.00392
541,0.29253,0.70359,0.00388
541,0.29325,0.70292,0.00383
542,0.29396,0.70225,0.00379
542,0.29467,0.70158,0.00375
542,0.29538,0.70091,0.00371
542,0.29609,0.70024,0.00367
542,0.29680,0.69957,0.00363
542,0.29751,0.69891,0.00359
542,0.29821,0.69824,0.00355
542,0.29892,0.69757,0.00351
542,0.29962,0.69691,0.00347
542,0.30032,0.69624,0.00343
542,0.30103,0.69558,0.00340
543,0.30173,0.69491,0.00336
543,0.30243,0.69425,0.00332
543,0.30313,0.69359,0.00329
543,0.30383,0.69292,0.00325
543,0.30452,0.69226,0.00322
543,0.30522,0.69160,0.00318
543,0.30591,0.69094,0.00315
543,0.30661,0.69028,0.00311
543,0.30730,0.68962,0.00308
544,0.30799,0.68896,0.00304
544,0.30868,0.68830,0.00301
544,0.30937,0.68765,0.00298
544,0.31006,0.68699,0.00295
544,0.31075,0.68633,0.00292
544,0.31144,0.68568,0.00288
544,0.31212,0.68502,0.00285
544,0.31281,0.68437,0.00282
544,0.31349,0.68371,0.00279
544,0.31418,0.68306,0.00276
544,0.31486,0.68241,0.00273
545,0.31554,0.68176,0.00270
545,0.31622,0.68110,0.00267
545,0.31690,0.68045,0.00265
545,0.31758,0.67980,0.00262
545,0.31826,0.67915,0.00259
545,0.31894,0.67850,0.00256
545,0.31961,0.67785,0.00253
545,0.32029,0.67721,0.00251
545,0.32096,0.67656,0.00248
546,0.32163,0.67591,0.00245
546,0.32231,0.67527,0.00243
546,0.32298,0.67462,0.00240
546,0.32365,0.67397,0.00238
546,0.32432,0.67333,0.00235
546,0.32499,0.67269,0.00233
546,0.32565,0.67204,0.00230
546,0.32632,0.67140,0.00228
546,0.32699,0.67076,0.00225
546,0.32765,0.67012,0.00223
546,0.32832,0.66948,0.00221
547,0.32898,0.66884,0.00218
547,0.32964,0.66820,0.00216
547,0.33031,0.66756,0.00214
547,0.33097,0.66692,0.00211
547,0.33163,0.66628,0.00209
547,0.33229,0.66564,0.00207
547,0.33295,0.66500,0.00205
547,0.33361,0.66437,0.00203
547,0.33426,0.66373,0.00200
548,0.33492,0.66310,0.00198
548,0.33558,0.66246,0.00196
548,0.33623,0.66183,0.00194
548,0.33689,0.66119,0.00192
548,0.33754,0.66056,0.00190
548,0.33819,0.65992,0.00188
548,0.33885,0.65929,0.00186
548,0.33950,0.65866,0.00184
548,0.34015,0.65803,0.00182
548,0.34080,0.65740,0.00180
548,0.34145,0.65676,0.00178
549,0.34210,0.65613,0.00176
549,0.34275,0.65550,0.00175
549,0.34340,0.65487,0.00173
549,0.34405,0.65424,0.00171
549,0.34469,0.65361,0.00169
549,0.34534,0.65299,0.00167
549,0.34599,0.65236,0.00165
549,0.34663,0.65173,0.00164
549,0.34728,0.65110,0.00162
550,0.34792,0.65047,0.00160
550,0.34857,0.64985,0.00159
550,0.34921,0.64922,0.00157
550,0.34985,0.64859,0.00155
550,0.35050,0.64797,0.00153
550,0.35114,0.64734,0.00152
550,0.35178,0.64672,0.00150
550,0.35242,0.64609,0.00149
550,0.35307,0.64546,0.00147
550,0.35371,0.64484,0.00145
550,0.35435,0.64421,0.00144
551,0.35499,0.64359,0.00142
551,0.35563,0.64296,0.00141
551,0.35627,0.64234,0.00139
551,0.35691,0.64171,0.00138
551,0.35755,0.64109,0.00136
551,0.35819,0.64046,0.00135
551,0.35883,0.63984,0.00133
551,0.35947,0.63921,0.00132
551,0.36011,0.63858,0.00130
552,0.36076,0.63796,0.00129
552,0.36140,0.63733,0.00128
552,0.36204,0.63670,0.00126
552,0.36268,0.63607,0.00125
552,0.36332,0.63544,0.00123
552,0.36397,0.63481,0.00122
552,0.36461,0.63418,0.00121
552,0.36525,0.63355,0.00119
552,0.36590,0.63292,0.00118
552,0.36654,0.63229,0.00117
552,0.36719,0.63166,0.00116
553,0.36783,0.63102,0.00114
553,0.36848,0.63039,0.00113
553,0.36913,0.62975,0.00112
553,0.36978,0.62912,0.00111
553,0.37043,0.62848,0.00109
553,0.37108,0.62784,0.00108
553,0.37173,0.62720,0.00107
553,0.37238,0.62656,0.00106
553,0.37303,0.62592,0.00105
554,0.37368,0.62528,0.00104
554,0.37434,0.62464,0.00102
554,0.37499,0.62399,0.00101
554,0.37565,0.62335,0.00100
554,0.37631,0.62270,0.00099
554,0.37696,0.62206,0.00098
