Wavelength,X,Y,Z
402,2.46081E-02,3.33252E-03,1.11862E-01
402,2.50174E-02,3.38393E-03,1.13752E-01
402,2.54324E-02,3.43597E-03,1.15668E-01
402,2.58532E-02,3.48863E-03,1.17612E-01
402,2.62798E-02,3.54193E-03,1.19584E-01
402,2.67123E-02,3.59587E-03,1.21583E-01
402,2.71507E-02,3.65046E-03,1.23610E-01
402,2.75952E-02,3.70571E-03,1.25665E-01
402,2.80457E-02,3.76162E-03,1.27749E-01
402,2.85023E-02,3.81820E-03,1.29862E-01
403,2.89650E-02,3.87546E-03,1.32003E-01
403,2.94340E-02,3.93340E-03,1.34174E-01
403,2.99092E-02,3.99204E-03,1.36375E-01
403,3.03907E-02,4.05138E-03,1.38605E-01
403,3.08786E-02,4.11142E-03,1.40865E-01
403,3.13729E-02,4.17218E-03,1.43155E-01
403,3.18737E-02,4.23367E-03,1.45476E-01
403,3.23810E-02,4.29589E-03,1.47827E-01
403,3.28949E-02,4.35884E-03,1.50209E-01
404,3.34154E-02,4.42255E-03,1.52623E-01
404,3.39426E-02,4.48701E-03,1.55067E-01
404,3.44764E-02,4.55224E-03,1.57544E-01
404,3.50171E-02,4.61825E-03,1.60052E-01
404,3.55646E-02,4.68504E-03,1.62592E-01
404,3.61189E-02,4.75262E-03,1.65164E-01
404,3.66802E-02,4.82100E-03,1.67769E-01
404,3.72483E-02,4.89020E-03,1.70407E-01
404,3.78236E-02,4.96022E-03,1.73077E-01
404,3.84058E-02,5.03107E-03,1.75781E-01
404,3.89952E-02,5.10276E-03,1.78517E-01
405,3.95917E-02,5.17530E-03,1.81288E-01
405,4.01953E-02,5.24871E-03,1.84091E-01
405,4.08062E-02,5.32299E-03,1.86929E-01
405,4.14244E-02,5.39815E-03,1.89801E-01
405,4.20499E-02,5.47421E-03,1.92707E-01
405,4.26827E-02,5.55117E-03,1.95647E-01
405,4.33229E-02,5.62904E-03,1.98621E-01
405,4.39704E-02,5.70782E-03,2.01631E-01
405,4.46254E-02,5.78752E-03,2.04675E-01
406,4.52879E-02,5.86814E-03,2.07754E-01
406,4.59578E-02,5.94967E-03,2.10868E-01
406,4.66352E-02,6.03213E-03,2.14017E-01
406,4.73201E-02,6.11551E-03,2.17202E-01
406,4.80126E-02,6.19981E-03,2.20422E-01
406,4.87126E-02,6.28503E-03,2.23678E-01
406,4.94201E-02,6.37118E-03,2.26970E-01
406,5.01352E-02,6.45826E-03,2.30297E-01
406,5.08578E-02,6.54626E-03,2.33660E-01
406,5.15881E-02,6.63518E-03,2.37059E-01
406,5.23259E-02,6.72503E-03,2.40494E-01
407,5.30713E-02,6.81580E-03,2.43965E-01
407,5.38243E-02,6.90749E-03,2.47472E-01
407,5.45848E-02,7.00010E-03,2.51016E-01
407,5.53530E-02,7.09363E-03,2.54595E-01
407,5.61287E-02,7.18807E-03,2.58211E-01
407,5.69120E-02,7.28342E-03,2.61863E-01
407,5.77028E-02,7.37967E-03,2.65551E-01
407,5.85011E-02,7.47683E-03,2.69276E-01
407,5.93070E-02,7.57489E-03,2.73037E-01
408,6.01203E-02,7.67384E-03,2.76834E-01
408,6.09411E-02,7.77368E-03,2.80668E-01
408,6.17694E-02,7.87440E-03,2.84537E-01
408,6.26051E-02,7.97600E-03,2.88443E-01
408,6.34482E-02,8.07846E-03,2.92385E-01
408,6.42987E-02,8.18179E-03,2.96363E-01
408,6.51564E-02,8.28596E-03,3.00377E-01
408,6.60215E-02,8.39099E-03,3.04427E-01
408,6.68938E-02,8.49685E-03,3.08513E-01
408,6.77732E-02,8.60354E-03,3.12634E-01
408,6.86598E-02,8.71104E-03,3.16790E-01
409,6.95536E-02,8.81935E-03,3.20983E-01
409,7.04543E-02,8.92845E-03,3.25210E-01
409,7.13620E-02,9.03834E-03,3.29472E-01
409,7.22767E-02,9.14900E-03,3.33770E-01
409,7.31982E-02,9.26042E-03,3.38102E-01
409,7.41265E-02,9.37258E-03,3.42468E-01
409,7.50615E-02,9.48547E-03,3.46869E-01
409,7.60031E-02,9.59908E-03,3.51304E-01
409,7.69513E-02,9.71339E-03,3.55773E-01
410,7.79060E-02,9.82838E-03,3.60276E-01
410,7.88670E-02,9.94405E-03,3.64811E-01
410,7.98344E-02,1.00604E-02,3.69380E-01
410,8.08079E-02,1.01773E-02,3.73982E-01
410,8.17876E-02,1.02949E-02,3.78616E-01
410,8.27733E-02,1.04130E-02,3.83282E-01
410,8.37649E-02,1.05318E-02,3.87980E-01
410,8.47624E-02,1.06511E-02,3.92710E-01
410,8.57658E-02,1.07710E-02,3.97472E-01
410,8.67751E-02,1.08914E-02,4.02265E-01
410,8.77902E-02,1.10125E-02,4.07090E-01
411,8.88112E-02,1.11341E-02,4.11946E-01
411,8.98380E-02,1.12563E-02,4.16835E-01
411,9.08706E-02,1.13791E-02,4.21754E-01
411,9.19090E-02,1.15025E-02,4.26706E-01
411,9.29533E-02,1.16264E-02,4.31688E-01
411,9.40033E-02,1.17510E-02,4.36703E-01
411,9.50591E-02,1.18761E-02,4.41748E-01
411,9.61207E-02,1.20018E-02,4.46825E-01
411,9.71881E-02,1.21282E-02,4.51934E-01
412,9.82613E-02,1.22551E-02,4.57074E-01
412,9.93402E-02,1.23826E-02,4.62245E-01
412,1.00425E-01,1.25107E-02,4.67448E-01
412,1.01515E-01,1.26395E-02,4.72682E-01
412,1.02612E-01,1.27688E-02,4.77947E-01
412,1.03714E-01,1.28988E-02,4.83244E-01
412,1.04821E-01,1.30295E-02,4.88572E-01
412,1.05935E-01,1.31607E-02,4.93931E-01
412,1.07054E-01,1.32926E-02,4.99322E-01
412,1.08179E-01,1.34252E-02,5.04744E-01
412,1.09310E-01,1.35584E-02,5.10197E-01
413,1.10447E-01,1.36922E-02,5.15682E-01
413,1.11589E-01,1.38267E-02,5.21198E-01
413,1.12738E-01,1.39619E-02,5.26745E-01
413,1.13892E-01,1.40978E-02,5.32324E-01
413,1.15052E-01,1.42344E-02,5.37934E-01
413,1.16218E-01,1.43717E-02,5.43576E-01
413,1.17389E-01,1.45097E-02,5.49249E-01
413,1.18567E-01,1.46485E-02,5.54954E-01
413,1.19751E-01,1.47879E-02,5.60690E-01
414,1.20940E-01,1.49281E-02,5.66458E-01
414,1.22135E-01,1.50691E-02,5.72258E-01
414,1.23337E-01,1.52108E-02,5.78089E-01
414,1.24544E-01,1.53534E-02,5.83952E-01
414,1.25758E-01,1.54967E-02,5.89847E-01
414,1.26977E-01,1.56408E-02,5.95774E-01
414,1.28203E-01,1.57857E-02,6.01733E-01
414,1.29434E-01,1.59315E-02,6.07724E-01
414,1.30672E-01,1.60781E-02,6.13747E-01
414,1.31916E-01,1.62256E-02,6.19802E-01
414,1.33166E-01,1.63740E-02,6.25890E-01
415,1.34423E-01,1.65233E-02,6.32010E-01
415,1.35686E-01,1.66735E-02,6.38163E-01
415,1.36955E-01,1.68246E-02,6.44349E-01
415,1.38231E-01,1.69766E-02,6.50567E-01
415,1.39513E-01,1.71297E-02,6.56819E-01
415,1.40801E-01,1.72837E-02,6.63103E-01
415,1.42096E-01,1.74387E-02,6.69420E-01
415,1.43397E-01,1.75946E-02,6.75769E-01
415,1.44704E-01,1.77515E-02,6.82149E-01
416,1.46017E-01,1.79094E-02,6.88559E-01
416,1.47336E-01,1.80682E-02,6.95000E-01
416,1.48661E-01,1.82279E-02,7.01469E-01
416,1.49991E-01,1.83886E-02,7.07967E-01
416,1.51326E-01,1.85502E-02,7.14493E-01
416,1.52666E-01,1.87127E-02,7.21046E-01
416,1.54011E-01,1.88760E-02,7.27625E-01
416,1.55361E-01,1.90402E-02,7.34229E-01
416,1.56716E-01,1.92053E-02,7.40857E-01
416,1.58074E-01,1.93713E-02,7.47509E-01
416,1.59437E-01,1.95380E-02,7.54184E-01
417,1.60804E-01,1.97056E-02,7.60880E-01
417,1.62174E-01,1.98740E-02,7.67597E-01
417,1.63548E-01,2.00432E-02,7.74334E-01
417,1.64925E-01,2.02132E-02,7.81090E-01
417,1.66305E-01,2.03839E-02,7.87864E-01
417,1.67688E-01,2.05554E-02,7.94654E-01
417,1.69074E-01,2.07276E-02,8.01460E-01
417,1.70462E-01,2.09006E-02,8.08281E-01
417,1.71852E-01,2.10742E-02,8.15115E-01
418,1.73243E-01,2.12485E-02,8.21962E-01
418,1.74637E-01,2.14234E-02,8.28820E-01
418,1.76031E-01,2.15990E-02,8.35687E-01
418,1.77427E-01,2.17752E-02,8.42564E-01
418,1.78823E-01,2.19520E-02,8.49448E-01
418,1.80220E-01,2.21293E-02,8.56339E-01
418,1.81616E-01,2.23073E-02,8.63235E-01
418,1.83013E-01,2.24857E-02,8.70134E-01
418,1.84410E-01,2.26647E-02,8.77036E-01
418,1.85805E-01,2.28442E-02,8.83939E-01
418,1.87199E-01,2.30241E-02,8.90842E-01
419,1.88592E-01,2.32045E-02,8.97743E-01
419,1.89984E-01,2.33852E-02,9.04641E-01
419,1.91373E-01,2.35664E-02,9.11535E-01
419,1.92760E-01,2.37480E-02,9.18422E-01
419,1.94145E-01,2.39298E-02,9.25302E-01
419,1.95526E-01,2.41120E-02,9.32173E-01
419,1.96904E-01,2.42945E-02,9.39033E-01
419,1.98278E-01,2.44773E-02,9.45881E-01
419,1.99649E-01,2.46603E-02,9.52716E-01
420,2.01015E-01,2.48434E-02,9.59535E-01
420,2.02376E-01,2.50268E-02,9.66337E-01
420,2.03732E-01,2.52103E-02,9.73121E-01
420,2.05082E-01,2.53939E-02,9.79885E-01
420,2.06427E-01,2.55776E-02,9.86626E-01
420,2.07765E-01,2.57613E-02,9.93344E-01
420,2.09096E-01,2.59451E-02,1.00004E+00
420,2.10421E-01,2.61289E-02,1.00671E+00
420,2.11740E-01,2.63127E-02,1.01335E+00
420,2.13052E-01,2.64966E-02,1.01997E+00
420,2.14357E-01,2.66806E-02,1.02656E+00
421,2.15656E-01,2.68646E-02,1.03313E+00
421,2.16949E-01,2.70487E-02,1.03968E+00
421,2.18236E-01,2.72329E-02,1.04620E+00
421,2.19517E-01,2.74172E-02,1.05270E+00
421,2.20791E-01,2.76016E-02,1.05918E+00
421,2.22060E-01,2.77861E-02,1.06563E+00
421,2.23323E-01,2.79707E-02,1.07207E+00
421,2.24580E-01,2.81556E-02,1.07848E+00
421,2.25832E-01,2.83406E-02,1.08487E+00
422,2.27078E-01,2.85258E-02,1.09125E+00
422,2.28320E-01,2.87112E-02,1.09760E+00
422,2.29556E-01,2.88968E-02,1.10393E+00
422,2.30787E-01,2.90826E-02,1.11025E+00
422,2.32014E-01,2.92687E-02,1.11655E+00
422,2.33236E-01,2.94551E-02,1.12283E+00
422,2.34453E-01,2.96418E-02,1.12910E+00
422,2.35666E-01,2.98288E-02,1.13535E+00
422,2.36876E-01,3.00161E-02,1.14159E+00
422,2.38081E-01,3.02039E-02,1.14782E+00
422,2.39283E-01,3.03919E-02,1.15403E+00
423,2.40482E-01,3.05804E-02,1.16023E+00
423,2.41677E-01,3.07693E-02,1.16642E+00
423,2.42869E-01,3.09587E-02,1.17261E+00
423,2.44059E-01,3.11485E-02,1.17878E+00
423,2.45246E-01,3.13388E-02,1.18495E+00
423,2.46431E-01,3.15297E-02,1.19111E+00
423,2.47614E-01,3.17211E-02,1.19726E+00
423,2.48796E-01,3.19131E-02,1.20342E+00
423,2.49975E-01,3.21057E-02,1.20957E+00
424,2.51154E-01,3.22989E-02,1.21571E+00
424,2.52332E-01,3.24928E-02,1.22186E+00
424,2.53509E-01,3.26874E-02,1.22801E+00
424,2.54686E-01,3.28828E-02,1.23416E+00
424,2.55863E-01,3.30789E-02,1.24032E+00
424,2.57040E-01,3.32757E-02,1.24648E+00
424,2.58217E-01,3.34735E-02,1.25264E+00
424,2.59396E-01,3.36720E-02,1.25882E+00
424,2.60576E-01,3.38714E-02,1.26500E+00
424,2.61757E-01,3.40718E-02,1.27119E+00
424,2.62941E-01,3.42732E-02,1.27740E+00
425,2.64126E-01,3.44755E-02,1.28362E+00
425,2.65315E-01,3.46788E-02,1.28986E+00
425,2.66506E-01,3.48833E-02,1.29611E+00
425,2.67701E-01,3.50888E-02,1.30238E+00
425,2.68899E-01,3.52955E-02,1.30867E+00
425,2.70101E-01,3.55034E-02,1.31499E+00
425,2.71307E-01,3.57125E-02,1.32132E+00
425,2.72517E-01,3.59227E-02,1.32768E+00
425,2.73730E-01,3.61342E-02,1.33405E+00
426,2.74947E-01,3.63468E-02,1.34044E+00
426,2.76166E-01,3.65605E-02,1.34685E+00
426,2.77388E-01,3.67754E-02,1.35327E+00
426,2.78613E-01,3.69915E-02,1.35971E+00
426,2.79839E-01,3.72087E-02,1.36616E+00
426,2.81068E-01,3.74271E-02,1.37263E+00
426,2.82298E-01,3.76465E-02,1.37910E+00
426,2.83529E-01,3.78671E-02,1.38559E+00
426,2.84762E-01,3.80888E-02,1.39208E+00
426,2.85995E-01,3.83117E-02,1.39858E+00
426,2.87229E-01,3.85356E-02,1.40509E+00
427,2.88463E-01,3.87606E-02,1.41160E+00
427,2.89698E-01,3.89867E-02,1.41811E+00
427,2.90931E-01,3.92139E-02,1.42463E+00
427,2.92165E-01,3.94421E-02,1.43114E+00
427,2.93397E-01,3.96714E-02,1.43766E+00
427,2.94628E-01,3.99017E-02,1.44417E+00
427,2.95857E-01,4.01331E-02,1.45068E+00
427,2.97084E-01,4.03655E-02,1.45719E+00
427,2.98309E-01,4.05989E-02,1.46369E+00
428,2.99532E-01,4.08333E-02,1.47018E+00
428,3.00751E-01,4.10687E-02,1.47666E+00
428,3.01968E-01,4.13051E-02,1.48313E+00
428,3.03180E-01,4.15424E-02,1.48958E+00
428,3.04389E-01,4.17807E-02,1.49602E+00
428,3.05593E-01,4.20200E-02,1.50245E+00
428,3.06793E-01,4.22602E-02,1.50886E+00
428,3.07988E-01,4.25013E-02,1.51525E+00
428,3.09177E-01,4.27433E-02,1.52161E+00
428,3.10360E-01,4.29862E-02,1.52796E+00
428,3.11537E-01,4.32300E-02,1.53428E+00
429,3.12708E-01,4.34746E-02,1.54057E+00
429,3.13871E-01,4.37202E-02,1.54684E+00
429,3.15028E-01,4.39665E-02,1.55308E+00
429,3.16176E-01,4.42137E-02,1.55928E+00
429,3.17317E-01,4.44617E-02,1.56546E+00
429,3.18448E-01,4.47104E-02,1.57159E+00
429,3.19571E-01,4.49600E-02,1.57769E+00
429,3.20685E-01,4.52103E-02,1.58376E+00
429,3.21788E-01,4.54613E-02,1.58978E+00
430,3.22881E-01,4.57131E-02,1.59575E+00
430,3.23964E-01,4.59656E-02,1.60169E+00
430,3.25036E-01,4.62188E-02,1.60758E+00
430,3.26096E-01,4.64726E-02,1.61342E+00
430,3.27144E-01,4.67271E-02,1.61920E+00
430,3.28180E-01,4.69823E-02,1.62494E+00
430,3.29203E-01,4.72380E-02,1.63062E+00
430,3.30213E-01,4.74944E-02,1.63625E+00
430,3.31211E-01,4.77514E-02,1.64183E+00
430,3.32197E-01,4.80090E-02,1.64735E+00
430,3.33171E-01,4.82672E-02,1.65283E+00
431,3.34132E-01,4.85261E-02,1.65826E+00
431,3.35083E-01,4.87855E-02,1.66363E+00
431,3.36022E-01,4.90455E-02,1.66896E+00
431,3.36950E-01,4.93062E-02,1.67425E+00
431,3.37868E-01,4.95674E-02,1.67949E+00
431,3.38775E-01,4.98292E-02,1.68468E+00
431,3.39671E-01,5.00917E-02,1.68984E+00
431,3.40558E-01,5.03547E-02,1.69495E+00
431,3.41435E-01,5.06183E-02,1.70002E+00
432,3.42303E-01,5.08825E-02,1.70505E+00
432,3.43161E-01,5.11473E-02,1.71004E+00
432,3.44011E-01,5.14126E-02,1.71500E+00
432,3.44852E-01,5.16786E-02,1.71992E+00
432,3.45685E-01,5.19451E-02,1.72481E+00
432,3.46510E-01,5.22122E-02,1.72967E+00
432,3.47327E-01,5.24799E-02,1.73449E+00
432,3.48137E-01,5.27481E-02,1.73929E+00
432,3.48940E-01,5.30169E-02,1.74406E+00
432,3.49737E-01,5.32862E-02,1.74880E+00
432,3.50527E-01,5.35561E-02,1.75351E+00
433,3.51311E-01,5.38266E-02,1.75820E+00
433,3.52090E-01,5.40976E-02,1.76287E+00
433,3.52863E-01,5.43691E-02,1.76752E+00
433,3.53631E-01,5.46412E-02,1.77215E+00
433,3.54395E-01,5.49139E-02,1.77676E+00
433,3.55155E-01,5.51871E-02,1.78135E+00
433,3.55911E-01,5.54608E-02,1.78593E+00
433,3.56663E-01,5.57350E-02,1.79049E+00
433,3.57413E-01,5.60098E-02,1.79505E+00
434,3.58159E-01,5.62851E-02,1.79959E+00
434,3.58903E-01,5.65609E-02,1.80413E+00
434,3.59646E-01,5.68372E-02,1.80866E+00
434,3.60387E-01,5.71140E-02,1.81319E+00
434,3.61127E-01,5.73914E-02,1.81771E+00
434,3.61866E-01,5.76692E-02,1.82223E+00
434,3.62604E-01,5.79475E-02,1.82675E+00
434,3.63343E-01,5.82264E-02,1.83127E+00
434,3.64082E-01,5.85057E-02,1.83580E+00
434,3.64823E-01,5.87855E-02,1.84033E+00
434,3.65564E-01,5.90658E-02,1.84487E+00
435,3.66308E-01,5.93465E-02,1.84942E+00
435,3.67053E-01,5.96278E-02,1.85398E+00
435,3.67802E-01,5.99095E-02,1.85856E+00
435,3.68553E-01,6.01917E-02,1.86315E+00
435,3.69308E-01,6.04743E-02,1.86775E+00
435,3.70067E-01,6.07574E-02,1.87237E+00
435,3.70830E-01,6.10409E-02,1.87702E+00
435,3.71596E-01,6.13248E-02,1.88167E+00
435,3.72364E-01,6.16091E-02,1.88634E+00
436,3.73135E-01,6.18938E-02,1.89102E+00
436,3.73908E-01,6.21788E-02,1.89571E+00
436,3.74683E-01,6.24642E-02,1.90040E+00
436,3.75458E-01,6.27498E-02,1.90510E+00
436,3.76234E-01,6.30358E-02,1.90980E+00
436,3.77011E-01,6.33220E-02,1.91450E+00
436,3.77787E-01,6.36084E-02,1.91920E+00
436,3.78562E-01,6.38950E-02,1.92390E+00
436,3.79337E-01,6.41818E-02,1.92859E+00
436,3.80109E-01,6.44688E-02,1.93327E+00
436,3.80880E-01,6.47559E-02,1.93794E+00
437,3.81648E-01,6.50432E-02,1.94260E+00
437,3.82413E-01,6.53305E-02,1.94724E+00
437,3.83174E-01,6.56179E-02,1.95187E+00
437,3.83932E-01,6.59053E-02,1.95647E+00
437,3.84685E-01,6.61927E-02,1.96105E+00
437,3.85433E-01,6.64801E-02,1.96561E+00
437,3.86176E-01,6.67675E-02,1.97014E+00
437,3.86912E-01,6.70548E-02,1.97465E+00
437,3.87643E-01,6.73420E-02,1.97912E+00
438,3.88366E-01,6.76291E-02,1.98355E+00
438,3.89082E-01,6.79161E-02,1.98795E+00
438,3.89789E-01,6.82029E-02,1.99231E+00
438,3.90488E-01,6.84894E-02,1.99663E+00
438,3.91179E-01,6.87758E-02,2.00091E+00
438,3.91859E-01,6.90618E-02,2.00514E+00
438,3.92529E-01,6.93476E-02,2.00931E+00
438,3.93189E-01,6.96331E-02,2.01344E+00
438,3.93838E-01,6.99182E-02,2.01752E+00
438,3.94475E-01,7.02030E-02,2.02153E+00
438,3.95099E-01,7.04873E-02,2.02549E+00
439,3.95711E-01,7.07712E-02,2.02939E+00
439,3.96310E-01,7.10547E-02,2.03322E+00
439,3.96894E-01,7.13376E-02,2.03698E+00
439,3.97464E-01,7.16200E-02,2.04067E+00
439,3.98019E-01,7.19019E-02,2.04430E+00
439,3.98559E-01,7.21832E-02,2.04784E+00
439,3.99082E-01,7.24638E-02,2.05131E+00
439,3.99589E-01,7.27438E-02,2.05470E+00
439,4.00078E-01,7.30231E-02,2.05801E+00
440,4.00549E-01,7.33017E-02,2.06123E+00
440,4.01002E-01,7.35796E-02,2.06436E+00
440,4.01436E-01,7.38567E-02,2.06740E+00
440,4.01851E-01,7.41329E-02,2.07034E+00
440,4.02245E-01,7.44083E-02,2.07319E+00
440,4.02619E-01,7.46829E-02,2.07595E+00
440,4.02972E-01,7.49565E-02,2.07860E+00
440,4.03303E-01,7.52293E-02,2.08115E+00
440,4.03615E-01,7.55012E-02,2.08360E+00
440,4.03907E-01,7.57723E-02,2.08596E+00
440,4.04179E-01,7.60427E-02,2.08822E+00
441,4.04432E-01,7.63123E-02,2.09040E+00
441,4.04666E-01,7.65813E-02,2.09248E+00
441,4.04883E-01,7.68496E-02,2.09448E+00
441,4.05082E-01,7.71173E-02,2.09640E+00
441,4.05264E-01,7.73845E-02,2.09823E+00
441,4.05429E-01,7.76512E-02,2.09999E+00
441,4.05578E-01,7.79174E-02,2.10166E+00
441,4.05711E-01,7.81832E-02,2.10326E+00
441,4.05830E-01,7.84486E-02,2.10479E+00
442,4.05933E-01,7.87137E-02,2.10625E+00
442,4.06023E-01,7.89785E-02,2.10765E+00
442,4.06098E-01,7.92431E-02,2.10897E+00
442,4.06161E-01,7.95075E-02,2.11024E+00
442,4.06210E-01,7.97718E-02,2.11144E+00
442,4.06248E-01,8.00360E-02,2.11259E+00
442,4.06274E-01,8.03002E-02,2.11368E+00
442,4.06289E-01,8.05644E-02,2.11472E+00
442,4.06293E-01,8.08287E-02,2.11571E+00
442,4.06287E-01,8.10930E-02,2.11665E+00
442,4.06271E-01,8.13576E-02,2.11754E+00
443,4.06246E-01,8.16224E-02,2.11840E+00
443,4.06213E-01,8.18876E-02,2.11921E+00
443,4.06171E-01,8.21530E-02,2.11998E+00
443,4.06122E-01,8.24189E-02,2.12072E+00
443,4.06066E-01,8.26852E-02,2.12143E+00
443,4.06003E-01,8.29521E-02,2.12210E+00
443,4.05934E-01,8.32196E-02,2.12275E+00
443,4.05860E-01,8.34876E-02,2.12337E+00
443,4.05781E-01,8.37564E-02,2.12397E+00
444,4.05697E-01,8.40260E-02,2.12455E+00
444,4.05609E-01,8.42964E-02,2.12511E+00
