Wavelength,X,Y,Z
398,1.58569E-02,1.78049E-03,7.82211E-02
398,1.61294E-02,1.81019E-03,7.95779E-02
398,1.64059E-02,1.84028E-03,8.09557E-02
398,1.66867E-02,1.87077E-03,8.23546E-02
398,1.69717E-02,1.90166E-03,8.37749E-02
398,1.72609E-02,1.93296E-03,8.52169E-02
399,1.75545E-02,1.96466E-03,8.66808E-02
399,1.78524E-02,1.99677E-03,8.81668E-02
399,1.81548E-02,2.02929E-03,8.96752E-02
399,1.84616E-02,2.06222E-03,9.12062E-02
399,1.87729E-02,2.09557E-03,9.27601E-02
399,1.90887E-02,2.12933E-03,9.43371E-02
399,1.94091E-02,2.16352E-03,9.59375E-02
399,1.97342E-02,2.19812E-03,9.75614E-02
399,2.00639E-02,2.23314E-03,9.92091E-02
400,2.03983E-02,2.26858E-03,1.00881E-01
400,2.07376E-02,2.30445E-03,1.02577E-01
400,2.10816E-02,2.34075E-03,1.04298E-01
400,2.14305E-02,2.37747E-03,1.06043E-01
400,2.17843E-02,2.41462E-03,1.07813E-01
400,2.21430E-02,2.45219E-03,1.09609E-01
400,2.25067E-02,2.49020E-03,1.11430E-01
400,2.28755E-02,2.52864E-03,1.13277E-01
400,2.32494E-02,2.56752E-03,1.15150E-01
400,2.36283E-02,2.60684E-03,1.17049E-01
400,2.40125E-02,2.64660E-03,1.18974E-01
401,2.44019E-02,2.68681E-03,1.20926E-01
401,2.47966E-02,2.72748E-03,1.22906E-01
401,2.51966E-02,2.76859E-03,1.24912E-01
401,2.56020E-02,2.81017E-03,1.26946E-01
401,2.60129E-02,2.85222E-03,1.29008E-01
401,2.64292E-02,2.89473E-03,1.31097E-01
401,2.68510E-02,2.93771E-03,1.33215E-01
401,2.72784E-02,2.98117E-03,1.35362E-01
401,2.77114E-02,3.02511E-03,1.37537E-01
402,2.81501E-02,3.06954E-03,1.39741E-01
402,2.85945E-02,3.11446E-03,1.41974E-01
402,2.90447E-02,3.15987E-03,1.44237E-01
402,2.95007E-02,3.20578E-03,1.46530E-01
402,2.99626E-02,3.25219E-03,1.48852E-01
402,3.04304E-02,3.29912E-03,1.51205E-01
402,3.09041E-02,3.34655E-03,1.53588E-01
402,3.13838E-02,3.39451E-03,1.56002E-01
402,3.18696E-02,3.44299E-03,1.58446E-01
402,3.23615E-02,3.49200E-03,1.60922E-01
402,3.28595E-02,3.54154E-03,1.63430E-01
403,3.33637E-02,3.59162E-03,1.65968E-01
403,3.38741E-02,3.64225E-03,1.68539E-01
403,3.43908E-02,3.69343E-03,1.71142E-01
403,3.49139E-02,3.74517E-03,1.73777E-01
403,3.54433E-02,3.79747E-03,1.76444E-01
403,3.59790E-02,3.85033E-03,1.79144E-01
403,3.65213E-02,3.90377E-03,1.81877E-01
403,3.70700E-02,3.95780E-03,1.84644E-01
403,3.76253E-02,4.01241E-03,1.87443E-01
404,3.81872E-02,4.06761E-03,1.90276E-01
404,3.87556E-02,4.12342E-03,1.93143E-01
404,3.93307E-02,4.17983E-03,1.96044E-01
404,3.99125E-02,4.23685E-03,1.98979E-01
404,4.05011E-02,4.29449E-03,2.01948E-01
404,4.10964E-02,4.35277E-03,2.04952E-01
404,4.16985E-02,4.41168E-03,2.07990E-01
404,4.23075E-02,4.47123E-03,2.11063E-01
404,4.29233E-02,4.53143E-03,2.14172E-01
404,4.35461E-02,4.59229E-03,2.17315E-01
404,4.41758E-02,4.65381E-03,2.20494E-01
405,4.48125E-02,4.71601E-03,2.23709E-01
405,4.54563E-02,4.77889E-03,2.26959E-01
405,4.61070E-02,4.84247E-03,2.30245E-01
405,4.67649E-02,4.90674E-03,2.33567E-01
405,4.74299E-02,4.97172E-03,2.36925E-01
405,4.81020E-02,5.03741E-03,2.40319E-01
405,4.87812E-02,5.10383E-03,2.43750E-01
405,4.94677E-02,5.17096E-03,2.47217E-01
405,5.01612E-02,5.23881E-03,2.50720E-01
406,5.08620E-02,5.30738E-03,2.54260E-01
406,5.15700E-02,5.37667E-03,2.57837E-01
406,5.22852E-02,5.44668E-03,2.61451E-01
406,5.30076E-02,5.51741E-03,2.65101E-01
406,5.37372E-02,5.58885E-03,2.68788E-01
406,5.44739E-02,5.66101E-03,2.72512E-01
406,5.52179E-02,5.73389E-03,2.76273E-01
406,5.59691E-02,5.80749E-03,2.80071E-01
406,5.67275E-02,5.88179E-03,2.83906E-01
406,5.74930E-02,5.95680E-03,2.87778E-01
406,5.82657E-02,6.03252E-03,2.91686E-01
407,5.90456E-02,6.10895E-03,2.95632E-01
407,5.98325E-02,6.18607E-03,2.99614E-01
407,6.06267E-02,6.26390E-03,3.03633E-01
407,6.14279E-02,6.34241E-03,3.07689E-01
407,6.22361E-02,6.42162E-03,3.11782E-01
407,6.30514E-02,6.50150E-03,3.15911E-01
407,6.38738E-02,6.58207E-03,3.20077E-01
407,6.47031E-02,6.66331E-03,3.24279E-01
407,6.55393E-02,6.74522E-03,3.28518E-01
408,6.63825E-02,6.82779E-03,3.32793E-01
408,6.72325E-02,6.91101E-03,3.37104E-01
408,6.80894E-02,6.99489E-03,3.41451E-01
408,6.89530E-02,7.07940E-03,3.45834E-01
408,6.98234E-02,7.16454E-03,3.50253E-01
408,7.07005E-02,7.25031E-03,3.54706E-01
408,7.15842E-02,7.33670E-03,3.59196E-01
408,7.24744E-02,7.42369E-03,3.63720E-01
408,7.33712E-02,7.51127E-03,3.68279E-01
408,7.42744E-02,7.59945E-03,3.72873E-01
408,7.51840E-02,7.68820E-03,3.77501E-01
409,7.60999E-02,7.77751E-03,3.82163E-01
409,7.70221E-02,7.86738E-03,3.86859E-01
409,7.79504E-02,7.95778E-03,3.91589E-01
409,7.88848E-02,8.04872E-03,3.96352E-01
409,7.98251E-02,8.14017E-03,4.01147E-01
409,8.07714E-02,8.23213E-03,4.05976E-01
409,8.17235E-02,8.32457E-03,4.10836E-01
409,8.26814E-02,8.41749E-03,4.15729E-01
409,8.36448E-02,8.51086E-03,4.20653E-01
410,8.46138E-02,8.60468E-03,4.25608E-01
410,8.55883E-02,8.69893E-03,4.30594E-01
410,8.65680E-02,8.79359E-03,4.35611E-01
410,8.75530E-02,8.88864E-03,4.40657E-01
410,8.85430E-02,8.98407E-03,4.45732E-01
410,8.95380E-02,9.07986E-03,4.50837E-01
410,9.05379E-02,9.17599E-03,4.55970E-01
410,9.15426E-02,9.27246E-03,4.61131E-01
410,9.25521E-02,9.36926E-03,4.66321E-01
410,9.35663E-02,9.46640E-03,4.71538E-01
410,9.45852E-02,9.56386E-03,4.76783E-01
411,9.56088E-02,9.66165E-03,4.82056E-01
411,9.66369E-02,9.75978E-03,4.87356E-01
411,9.76696E-02,9.85822E-03,4.92682E-01
411,9.87068E-02,9.95699E-03,4.98036E-01
411,9.97485E-02,1.00561E-02,5.03416E-01
411,1.00795E-01,1.01555E-02,5.08823E-01
411,1.01845E-01,1.02552E-02,5.14256E-01
411,1.02900E-01,1.03553E-02,5.19715E-01
411,1.03959E-01,1.04557E-02,5.25200E-01
412,1.05022E-01,1.05563E-02,5.30710E-01
412,1.06090E-01,1.06573E-02,5.36245E-01
412,1.07162E-01,1.07587E-02,5.41806E-01
412,1.08238E-01,1.08603E-02,5.47392E-01
412,1.09318E-01,1.09623E-02,5.53002E-01
412,1.10402E-01,1.10646E-02,5.58636E-01
412,1.11490E-01,1.11672E-02,5.64295E-01
412,1.12582E-01,1.12701E-02,5.69978E-01
412,1.13678E-01,1.13733E-02,5.75684E-01
412,1.14778E-01,1.14769E-02,5.81414E-01
412,1.15881E-01,1.15808E-02,5.87167E-01
413,1.16989E-01,1.16850E-02,5.92943E-01
413,1.18100E-01,1.17896E-02,5.98742E-01
413,1.19215E-01,1.18945E-02,6.04564E-01
413,1.20334E-01,1.19997E-02,6.10407E-01
413,1.21457E-01,1.21052E-02,6.16273E-01
413,1.22583E-01,1.22111E-02,6.22161E-01
413,1.23712E-01,1.23174E-02,6.28071E-01
413,1.24845E-01,1.24239E-02,6.34002E-01
413,1.25982E-01,1.25309E-02,6.39954E-01
414,1.27122E-01,1.26382E-02,6.45927E-01
414,1.28266E-01,1.27458E-02,6.51921E-01
414,1.29413E-01,1.28538E-02,6.57935E-01
414,1.30563E-01,1.29622E-02,6.63969E-01
414,1.31717E-01,1.30710E-02,6.70024E-01
414,1.32874E-01,1.31801E-02,6.76098E-01
414,1.34035E-01,1.32897E-02,6.82192E-01
414,1.35198E-01,1.33996E-02,6.88305E-01
414,1.36365E-01,1.35099E-02,6.94438E-01
414,1.37535E-01,1.36206E-02,7.00589E-01
414,1.38708E-01,1.37317E-02,7.06759E-01
415,1.39885E-01,1.38433E-02,7.12948E-01
415,1.41064E-01,1.39553E-02,7.19155E-01
415,1.42247E-01,1.40676E-02,7.25379E-01
415,1.43433E-01,1.41805E-02,7.31622E-01
415,1.44621E-01,1.42938E-02,7.37882E-01
415,1.45813E-01,1.44075E-02,7.44160E-01
415,1.47008E-01,1.45217E-02,7.50454E-01
415,1.48205E-01,1.46363E-02,7.56764E-01
415,1.49405E-01,1.47514E-02,7.63089E-01
416,1.50607E-01,1.48668E-02,7.69428E-01
416,1.51811E-01,1.49827E-02,7.75780E-01
416,1.53018E-01,1.50990E-02,7.82144E-01
416,1.54226E-01,1.52156E-02,7.88520E-01
416,1.55436E-01,1.53326E-02,7.94906E-01
416,1.56647E-01,1.54500E-02,8.01302E-01
416,1.57859E-01,1.55678E-02,8.07706E-01
416,1.59073E-01,1.56858E-02,8.14118E-01
416,1.60287E-01,1.58042E-02,8.20536E-01
416,1.61501E-01,1.59229E-02,8.26960E-01
416,1.62716E-01,1.60419E-02,8.33388E-01
417,1.63932E-01,1.61612E-02,8.39819E-01
417,1.65147E-01,1.62808E-02,8.46253E-01
417,1.66362E-01,1.64006E-02,8.52688E-01
417,1.67576E-01,1.65206E-02,8.59123E-01
417,1.68790E-01,1.66409E-02,8.65557E-01
417,1.70003E-01,1.67614E-02,8.71989E-01
417,1.71214E-01,1.68821E-02,8.78418E-01
417,1.72424E-01,1.70030E-02,8.84841E-01
417,1.73633E-01,1.71241E-02,8.91260E-01
418,1.74839E-01,1.72453E-02,8.97671E-01
418,1.76043E-01,1.73666E-02,9.04074E-01
418,1.77245E-01,1.74881E-02,9.10468E-01
418,1.78444E-01,1.76096E-02,9.16851E-01
418,1.79640E-01,1.77313E-02,9.23222E-01
418,1.80833E-01,1.78530E-02,9.29579E-01
418,1.82022E-01,1.79748E-02,9.35922E-01
418,1.83207E-01,1.80966E-02,9.42249E-01
418,1.84389E-01,1.82184E-02,9.48559E-01
418,1.85566E-01,1.83403E-02,9.54850E-01
418,1.86739E-01,1.84621E-02,9.61122E-01
419,1.87906E-01,1.85838E-02,9.67372E-01
419,1.89068E-01,1.87056E-02,9.73599E-01
419,1.90225E-01,1.88272E-02,9.79802E-01
419,1.91377E-01,1.89488E-02,9.85979E-01
419,1.92522E-01,1.90702E-02,9.92129E-01
419,1.93660E-01,1.91915E-02,9.98251E-01
419,1.94792E-01,1.93126E-02,1.00434E+00
419,1.95917E-01,1.94336E-02,1.01040E+00
419,1.97035E-01,1.95544E-02,1.01643E+00
420,1.98146E-01,1.96749E-02,1.02242E+00
420,1.99248E-01,1.97952E-02,1.02838E+00
420,2.00342E-01,1.99153E-02,1.03430E+00
420,2.01428E-01,2.00351E-02,1.04018E+00
420,2.02505E-01,2.01545E-02,1.04602E+00
420,2.03573E-01,2.02737E-02,1.05182E+00
420,2.04631E-01,2.03925E-02,1.05758E+00
420,2.05680E-01,2.05110E-02,1.06329E+00
420,2.06720E-01,2.06291E-02,1.06896E+00
420,2.07751E-01,2.07470E-02,1.07459E+00
420,2.08773E-01,2.08645E-02,1.08017E+00
421,2.09786E-01,2.09817E-02,1.08572E+00
421,2.10791E-01,2.10987E-02,1.09122E+00
421,2.11786E-01,2.12154E-02,1.09669E+00
421,2.12774E-01,2.13318E-02,1.10212E+00
421,2.13753E-01,2.14480E-02,1.10751E+00
421,2.14724E-01,2.15640E-02,1.11286E+00
421,2.15688E-01,2.16798E-02,1.11818E+00
421,2.16643E-01,2.17954E-02,1.12346E+00
421,2.17591E-01,2.19108E-02,1.12871E+00
422,2.18532E-01,2.20260E-02,1.13392E+00
422,2.19466E-01,2.21411E-02,1.13910E+00
422,2.20393E-01,2.22561E-02,1.14425E+00
422,2.21313E-01,2.23710E-02,1.14937E+00
422,2.22227E-01,2.24857E-02,1.15447E+00
422,2.23135E-01,2.26004E-02,1.15953E+00
422,2.24036E-01,2.27151E-02,1.16456E+00
422,2.24932E-01,2.28297E-02,1.16957E+00
422,2.25823E-01,2.29443E-02,1.17456E+00
422,2.26708E-01,2.30589E-02,1.17952E+00
422,2.27588E-01,2.31735E-02,1.18446E+00
423,2.28464E-01,2.32882E-02,1.18938E+00
423,2.29335E-01,2.34029E-02,1.19428E+00
423,2.30202E-01,2.35178E-02,1.19916E+00
423,2.31065E-01,2.36328E-02,1.20402E+00
423,2.31925E-01,2.37479E-02,1.20887E+00
423,2.32781E-01,2.38632E-02,1.21370E+00
423,2.33634E-01,2.39787E-02,1.21853E+00
423,2.34484E-01,2.40943E-02,1.22334E+00
423,2.35333E-01,2.42103E-02,1.22814E+00
424,2.36179E-01,2.43265E-02,1.23293E+00
424,2.37023E-01,2.44430E-02,1.23772E+00
424,2.37866E-01,2.45598E-02,1.24250E+00
424,2.38708E-01,2.46770E-02,1.24728E+00
424,2.39549E-01,2.47945E-02,1.25206E+00
424,2.40389E-01,2.49125E-02,1.25683E+00
424,2.41230E-01,2.50309E-02,1.26161E+00
424,2.42071E-01,2.51497E-02,1.26640E+00
424,2.42912E-01,2.52691E-02,1.27119E+00
424,2.43755E-01,2.53890E-02,1.27598E+00
424,2.44599E-01,2.55094E-02,1.28079E+00
425,2.45444E-01,2.56304E-02,1.28560E+00
425,2.46292E-01,2.57521E-02,1.29043E+00
425,2.47142E-01,2.58744E-02,1.29527E+00
425,2.47996E-01,2.59973E-02,1.30013E+00
425,2.48852E-01,2.61211E-02,1.30501E+00
425,2.49712E-01,2.62455E-02,1.30991E+00
425,2.50576E-01,2.63707E-02,1.31482E+00
425,2.51443E-01,2.64967E-02,1.31976E+00
425,2.52313E-01,2.66234E-02,1.32471E+00
426,2.53186E-01,2.67509E-02,1.32969E+00
426,2.54062E-01,2.68791E-02,1.33467E+00
426,2.54941E-01,2.70080E-02,1.33967E+00
426,2.55822E-01,2.71377E-02,1.34469E+00
426,2.56705E-01,2.72681E-02,1.34972E+00
426,2.57590E-01,2.73992E-02,1.35476E+00
426,2.58476E-01,2.75311E-02,1.35981E+00
426,2.59365E-01,2.76637E-02,1.36487E+00
426,2.60254E-01,2.77970E-02,1.36994E+00
426,2.61145E-01,2.79310E-02,1.37502E+00
426,2.62036E-01,2.80657E-02,1.38011E+00
427,2.62929E-01,2.82012E-02,1.38520E+00
427,2.63821E-01,2.83373E-02,1.39029E+00
427,2.64714E-01,2.84742E-02,1.39539E+00
427,2.65607E-01,2.86117E-02,1.40049E+00
427,2.66499E-01,2.87499E-02,1.40559E+00
427,2.67391E-01,2.88888E-02,1.41070E+00
427,2.68282E-01,2.90284E-02,1.41580E+00
427,2.69172E-01,2.91687E-02,1.42090E+00
427,2.70061E-01,2.93096E-02,1.42599E+00
428,2.70949E-01,2.94513E-02,1.43108E+00
428,2.71834E-01,2.95935E-02,1.43616E+00
428,2.72718E-01,2.97364E-02,1.44124E+00
428,2.73599E-01,2.98800E-02,1.44631E+00
428,2.74477E-01,3.00242E-02,1.45137E+00
428,2.75353E-01,3.01691E-02,1.45641E+00
428,2.76226E-01,3.03146E-02,1.46145E+00
428,2.77095E-01,3.04607E-02,1.46647E+00
428,2.77961E-01,3.06074E-02,1.47147E+00
428,2.78822E-01,3.07548E-02,1.47646E+00
428,2.79680E-01,3.09027E-02,1.48143E+00
429,2.80532E-01,3.10513E-02,1.48638E+00
429,2.81380E-01,3.12005E-02,1.49131E+00
429,2.82223E-01,3.13502E-02,1.49622E+00
429,2.83060E-01,3.15006E-02,1.50110E+00
429,2.83892E-01,3.16514E-02,1.50596E+00
429,2.84718E-01,3.18029E-02,1.51079E+00
429,2.85537E-01,3.19549E-02,1.51560E+00
429,2.86350E-01,3.21075E-02,1.52037E+00
429,2.87155E-01,3.22607E-02,1.52511E+00
430,2.87953E-01,3.24143E-02,1.52982E+00
430,2.88744E-01,3.25685E-02,1.53450E+00
430,2.89527E-01,3.27232E-02,1.53914E+00
430,2.90302E-01,3.28784E-02,1.54374E+00
430,2.91067E-01,3.30342E-02,1.54830E+00
430,2.91825E-01,3.31904E-02,1.55283E+00
430,2.92573E-01,3.33471E-02,1.55731E+00
430,2.93311E-01,3.35043E-02,1.56175E+00
430,2.94041E-01,3.36620E-02,1.56615E+00
430,2.94763E-01,3.38201E-02,1.57051E+00
430,2.95476E-01,3.39788E-02,1.57483E+00
431,2.96180E-01,3.41379E-02,1.57912E+00
431,2.96877E-01,3.42975E-02,1.58336E+00
431,2.97565E-01,3.44576E-02,1.58758E+00
431,2.98246E-01,3.46181E-02,1.59176E+00
431,2.98920E-01,3.47791E-02,1.59590E+00
431,2.99586E-01,3.49406E-02,1.60001E+00
431,3.00246E-01,3.51026E-02,1.60410E+00
431,3.00899E-01,3.52650E-02,1.60815E+00
431,3.01545E-01,3.54279E-02,1.61217E+00
432,3.02185E-01,3.55913E-02,1.61617E+00
432,3.02819E-01,3.57551E-02,1.62014E+00
432,3.03447E-01,3.59194E-02,1.62408E+00
432,3.04070E-01,3.60841E-02,1.62800E+00
432,3.04687E-01,3.62493E-02,1.63190E+00
432,3.05299E-01,3.64150E-02,1.63577E+00
432,3.05907E-01,3.65810E-02,1.63962E+00
432,3.06510E-01,3.67476E-02,1.64346E+00
432,3.07109E-01,3.69146E-02,1.64727E+00
432,3.07703E-01,3.70820E-02,1.65107E+00
432,3.08294E-01,3.72499E-02,1.65485E+00
433,3.08882E-01,3.74182E-02,1.65862E+00
433,3.09466E-01,3.75869E-02,1.66237E+00
433,3.10048E-01,3.77561E-02,1.66612E+00
433,3.10627E-01,3.79257E-02,1.66985E+00
433,3.11203E-01,3.80957E-02,1.67357E+00
433,3.11778E-01,3.82661E-02,1.67729E+00
433,3.12350E-01,3.84370E-02,1.68100E+00
433,3.12922E-01,3.86083E-02,1.68470E+00
433,3.13492E-01,3.87799E-02,1.68840E+00
434,3.14061E-01,3.89520E-02,1.69210E+00
434,3.14630E-01,3.91245E-02,1.69580E+00
434,3.15198E-01,3.92974E-02,1.69949E+00
434,3.15766E-01,3.94707E-02,1.70319E+00
434,3.16335E-01,3.96444E-02,1.70690E+00
434,3.16905E-01,3.98184E-02,1.71060E+00
434,3.17475E-01,3.99929E-02,1.71432E+00
434,3.18047E-01,4.01677E-02,1.71804E+00
434,3.18620E-01,4.03429E-02,1.72177E+00
434,3.19196E-01,4.05185E-02,1.72551E+00
434,3.19774E-01,4.06944E-02,1.72927E+00
435,3.20354E-01,4.08707E-02,1.73304E+00
435,3.20937E-01,4.10474E-02,1.73682E+00
435,3.21524E-01,4.12244E-02,1.74062E+00
435,3.22114E-01,4.14017E-02,1.74444E+00
435,3.22709E-01,4.15794E-02,1.74828E+00
435,3.23307E-01,4.17574E-02,1.75214E+00
435,3.23910E-01,4.19358E-02,1.75602E+00
435,3.24516E-01,4.21144E-02,1.75992E+00
435,3.25125E-01,4.22933E-02,1.76383E+00
436,3.25736E-01,4.24725E-02,1.76776E+00
436,3.26350E-01,4.26518E-02,1.77170E+00
436,3.26966E-01,4.28314E-02,1.77564E+00
436,3.27583E-01,4.30111E-02,1.77959E+00
436,3.28201E-01,4.31910E-02,1.78355E+00
436,3.28819E-01,4.33710E-02,1.78750E+00
436,3.29438E-01,4.35511E-02,1.79146E+00
436,3.30056E-01,4.37312E-02,1.79541E+00
436,3.30672E-01,4.39114E-02,1.79936E+00
436,3.31288E-01,4.40917E-02,1.80330E+00
436,3.31902E-01,4.42719E-02,1.80722E+00
437,3.32513E-01,4.44520E-02,1.81113E+00
437,3.33121E-01,4.46322E-02,1.81503E+00
437,3.33726E-01,4.48122E-02,1.81891E+00
437,3.34327E-01,4.49921E-02,1.82277E+00
437,3.34924E-01,4.51718E-02,1.82661E+00
437,3.35516E-01,4.53513E-02,1.83042E+00
437,3.36103E-01,4.55307E-02,1.83420E+00
437,3.36684E-01,4.57098E-02,1.83795E+00
437,3.37259E-01,4.58886E-02,1.84167E+00
438,3.37826E-01,4.60672E-02,1.84535E+00
438,3.38387E-01,4.62454E-02,1.84899E+00
438,3.38940E-01,4.64232E-02,1.85259E+00
438,3.39484E-01,4.66006E-02,1.85614E+00
438,3.40019E-01,4.67776E-02,1.85965E+00
438,3.40545E-01,4.69542E-02,1.86311E+00
438,3.41061E-01,4.71303E-02,1.86651E+00
438,3.41567E-01,4.73058E-02,1.86986E+00
438,3.42061E-01,4.74808E-02,1.87315E+00
438,3.42544E-01,4.76552E-02,1.87639E+00
438,3.43015E-01,4.78289E-02,1.87955E+00
439,3.43473E-01,4.80020E-02,1.88265E+00
439,3.43918E-01,4.81745E-02,1.88568E+00
439,3.44349E-01,4.83461E-02,1.88864E+00
439,3.44767E-01,4.85171E-02,1.89153E+00
439,3.45169E-01,4.86872E-02,1.89433E+00
439,3.45556E-01,4.88565E-02,1.89706E+00
439,3.45927E-01,4.90249E-02,1.89970E+00
439,3.46281E-01,4.91924E-02,1.90225E+00
439,3.46619E-01,4.93590E-02,1.90472E+00
440,3.46938E-01,4.95246E-02,1.90709E+00
440,3.47240E-01,4.96892E-02,1.90937E+00
440,3.47523E-01,4.98527E-02,1.91155E+00
440,3.47787E-01,5.00151E-02,1.91363E+00
440,3.48031E-01,5.01764E-02,1.91561E+00
440,3.48255E-01,5.03366E-02,1.91748E+00
440,3.48459E-01,5.04955E-02,1.91924E+00
440,3.48641E-01,5.06533E-02,1.92090E+00
440,3.48804E-01,5.08099E-02,1.92244E+00
440,3.48947E-01,5.09654E-02,1.92389E+00
440,3.49071E-01,5.11198E-02,1.92524E+00
441,3.49176E-01,5.12731E-02,1.92648E+00
441,3.49262E-01,5.14254E-02,1.92763E+00
441,3.49330E-01,5.15766E-02,1.92869E+00
441,3.49382E-01,5.17268E-02,1.92965E+00
441,3.49415E-01,5.18761E-02,1.93053E+00
441,3.49432E-01,5.20244E-02,1.93131E+00
441,3.49433E-01,5.21719E-02,1.93202E+00
441,3.49418E-01,5.23184E-02,1.93263E+00
441,3.49388E-01,5.24641E-02,1.93317E+00
442,3.49343E-01,5.26090E-02,1.93363E+00
442,3.49283E-01,5.27531E-02,1.93401E+00
442,3.49209E-01,5.28964E-02,1.93432E+00
442,3.49121E-01,5.30390E-02,1.93455E+00
442,3.49021E-01,5.31809E-02,1.93472E+00
442,3.48907E-01,5.33222E-02,1.93482E+00
442,3.48782E-01,5.34628E-02,1.93485E+00
442,3.48645E-01,5.36028E-02,1.93483E+00
442,3.48496E-01,5.37423E-02,1.93474E+00
442,3.48336E-01,5.38813E-02,1.93459E+00
442,3.48166E-01,5.40197E-02,1.93439E+00
443,3.47986E-01,5.41578E-02,1.93414E+00
443,3.47796E-01,5.42954E-02,1.93384E+00
443,3.47598E-01,5.44326E-02,1.93349E+00
443,3.47390E-01,5.45695E-02,1.93309E+00
443,3.47175E-01,5.47060E-02,1.93265E+00
443,3.46951E-01,5.48423E-02,1.93217E+00
443,3.46721E-01,5.49784E-02,1.93165E+00
443,3.46484E-01,5.51143E-02,1.93109E+00
443,3.46240E-01,5.52500E-02,1.93050E+00
444,3.45990E-01,5.53856E-02,1.92988E+00
444,3.45735E-01,5.55211E-02,1.92923E+00
